File;Item Start;Item End;Left Context;Match;Right Context;Speaker;Survey;Task
svanp1lg.TextGrid;458.662;463.206;ux de0112 vote0413. Quand même;0412; le1122 weekend0423. RB: Enfin;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;458.662;463.206; Quand même0412 le1122 weekend;0423;. RB: Enfin, je sais pas. NP: ;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;465.711;468.055;ekend. <NP: Mais parce0352 que;1421; eux comme0412 ça va.> NP: Et0;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;465.711;468.055;is parce0352 que1421 eux comme;0412; ça va.> NP: Et0452re par0412 ;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;468.055;471.205;1 eux comme0412 ça va.> NP: Et;0452;re par0412 correspondance0411 ;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;468.055;471.205;e0412 ça va.> NP: Et0452re par;0412; correspondance0411 où ils son;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;468.055;471.205;t0452re par0412 correspondance;0411; où ils sont en train de0112 m;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;468.055;471.205; ils sont en train de0112 mett;0452;re sur0412 pied le1112 canton.;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;468.055;471.205;en train de0112 mett0452re sur;0412; pied le1112 canton. <PB: Oui ;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;472.055;473.505;veulent. NP: Tout le0112 monde;1413;. NP: Tout le0112 monde0412 va;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;473.505;477.259;nde1413. NP: Tout le0112 monde;0412; va re0212ce1322voir à la mais;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;473.505;477.259;212ce1322voir à la maison pour;0412; voter comme0412 Ge1222nève, p;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;473.505;477.259;la maison pour0412 voter comme;0412; Ge1222nève, par0412 correspon;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;473.505;477.259;oter comme0412 Ge1222nève, par;0412; correspondance0413. <RB: Ah o;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;473.505;477.259;22nève, par0412 correspondance;0413;. <RB: Ah oui.> RB: C'est en t;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;477.259;478.657; mettre sur pied ça. <NP: Alor;0411;s on.> NP: On sait pas s'ils v;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;478.657;481.919;, les, les bureaux de0112 vote;0411; ou, on sait pas. NP: On est d;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;503.062;505.042;voilà, <NP: bureau de0112 vote;0413;.> vous, euh. RB: Vous, vous a;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;588.678;590.717;s? RB: Ça va. NP: Tu travaille;0412;s dans un village0412 re1222cu;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;588.678;590.717;travaille0412s dans un village;0412; re1222culé, alor0413s? RB: Ou;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;588.678;590.717;n village0412 re1222culé, alor;0413;s? RB: Oui et puis. (rires) NP;SVANP1;SVA;Informal interview
svanp1lg.TextGrid;592.115;593.105; puis. (rires) NP: Près du lac;0413;. RB: Ça fait du bien. (rires);SVANP1;SVA;Informal interview
svanp1tg.TextGrid;0;3.98331;    Le1132 Premier Mi/Ministre;1423;, ira-t-il0411 à Beaulieu? Le1;SVANP1;SVA;Read text
svanp1tg.TextGrid;0;3.98331;mier Mi/Ministre1423, ira-t-il;0411; à Beaulieu? Le1132 village041;SVANP1;SVA;Read text
svanp1tg.TextGrid;3.98331;6.71664;411 à Beaulieu? Le1132 village;0412; de1122 Beaulieu est en grand ;SVANP1;SVA;Read text
svanp1tg.TextGrid;6.71664;11.15; émoi. Le1132 Premier Ministre;0421; a en effet décidé de1112 fair;SVANP1;SVA;Read text
svanp1tg.TextGrid;6.71664;11.15;a en effet décidé de1112 faire;0411; étape0412 dans cette0412 comm;SVANP1;SVA;Read text
svanp1tg.TextGrid;6.71664;11.15; décidé de1112 faire0411 étape;0412; dans cette0412 commune0413 au;SVANP1;SVA;Read text
svanp1tg.TextGrid;6.71664;11.15;faire0411 étape0412 dans cette;0412; commune0413 au cour0412s de11;SVANP1;SVA;Read text
svanp1tg.TextGrid;6.71664;11.15;ape0412 dans cette0412 commune;0413; au cour0412s de1122 sa tourné;SVANP1;SVA;Read text
svanp1tg.TextGrid;11.15;14.6666; cette0412 commune0413 au cour;0412;s de1122 sa tournée de1112 la ;SVANP1;SVA;Read text
svanp1tg.TextGrid;14.6666;19.5332;in d'année. Jusqu'ici les seul;0412;s titre1422s de1112 gloire0412;SVANP1;SVA;Read text
svanp1tg.TextGrid;14.6666;19.5332; Jusqu'ici les seul0412s titre;1422;s de1112 gloire0412 de1122 Bea;SVANP1;SVA;Read text
svanp1tg.TextGrid;14.6666;19.5332;0412s titre1422s de1112 gloire;0412; de1122 Beaulieu étaient son v;SVANP1;SVA;Read text
svanp1tg.TextGrid;14.6666;19.5332;lieu étaient son vin blanc sec;0413;, ses che1212mise0412s en soi ;SVANP1;SVA;Read text
svanp1tg.TextGrid;19.5332;21.0999; lanc sec0413, ses che1212mise;0412;s en soie, un champion local04;SVANP1;SVA;Read text
svanp1tg.TextGrid;21.0999;24.7832;12s en soie, un champion local;0412; de1122 course0421 à pied (Lou;SVANP1;SVA;Read text
svanp1tg.TextGrid;21.0999;24.7832;ampion local0412 de1122 course;0421; à pied (Louis Garret), quatri;SVANP1;SVA;Read text
svanp1tg.TextGrid;24.7832;28.4565;pied (Louis Garret), quatrième;0411; aux jeux olympique0412s de112;SVANP1;SVA;Read text
svanp1tg.TextGrid;24.7832;28.4565;atrième0411 aux jeux olympique;0412;s de1122 Berlin en mille0412 n;SVANP1;SVA;Read text
svanp1tg.TextGrid;24.7832;28.4565;ue0412s de1122 Berlin en mille;0412; neuf0412 cent trente0412 six1;SVANP1;SVA;Read text
svanp1tg.TextGrid;24.7832;28.4565;e1122 Berlin en mille0412 neuf;0412; cent trente0412 six1413 et pl;SVANP1;SVA;Read text
svanp1tg.TextGrid;24.7832;28.4565;mille0412 neuf0412 cent trente;0412; six1413 et plus récemment, so;SVANP1;SVA;Read text
svanp1tg.TextGrid;24.7832;28.4565;2 neuf0412 cent trente0412 six;1413; et plus récemment, son usine0;SVANP1;SVA;Read text
svanp1tg.TextGrid;28.4565;31.4398;3 et plus récemment, son usine;0412; de1122 pâte0411s italienne041;SVANP1;SVA;Read text
svanp1tg.TextGrid;28.4565;31.4398;ent, son usine0412 de1122 pâte;0411;s italienne0413s. Qu'est-ce011;SVANP1;SVA;Read text
svanp1tg.TextGrid;28.4565;31.4398;412 de1122 pâte0411s italienne;0413;s. Qu'est-ce0112 qui a donc041;SVANP1;SVA;Read text
svanp1tg.TextGrid;31.4398;35.0565;413s. Qu'est-ce0112 qui a donc;0412; valu à Beaulieu ce1112 grand ;SVANP1;SVA;Read text
svanp1tg.TextGrid;31.4398;35.0565; Beaulieu ce1112 grand honneur;0413;? Le1131 hasard, tout bête0312;SVANP1;SVA;Read text
svanp1tg.TextGrid;36.9731;38.4397; asard, tout bête0312ment, Car;0412; le1122 Premier Ministre0423, ;SVANP1;SVA;Read text
svanp1tg.TextGrid;36.9731;38.4397;ar0412 le1122 Premier Ministre;0423;, lassé des circuits habituel ;SVANP1;SVA;Read text
svanp1tg.TextGrid;38.4397;42.518; , lassé des circuits habituel;0412;s qui tournaient toujour0411s ;SVANP1;SVA;Read text
svanp1tg.TextGrid;38.4397;42.518;el0412s qui tournaient toujour;0411;s autour0412 des même0412s vil;SVANP1;SVA;Read text
svanp1tg.TextGrid;38.4397;42.518;tournaient toujour0411s autour;0412; des même0412s ville0413s veut;SVANP1;SVA;Read text
svanp1tg.TextGrid;38.4397;42.518;ujour0411s autour0412 des même;0412;s ville0413s veut découvrir041;SVANP1;SVA;Read text
svanp1tg.TextGrid;38.4397;42.518;autour0412 des même0412s ville;0413;s veut découvrir0412 ce1122 qu;SVANP1;SVA;Read text
svanp1tg.TextGrid;42.518;47.3514;412s ville0413s veut découvrir;0412;" ce1122 qu'il appelle0412 la """;SVANP1;SVA;Read text
svanp1tg.TextGrid;42.518;47.3514;uvrir0412 ce1122 qu'il appelle;0412;" la campagne0412 profonde0412""";SVANP1;SVA;Read text
svanp1tg.TextGrid;42.518;47.3514;"qu'il appelle0412 la campagne""";0412;" profonde0412. Le1132 maire04""";SVANP1;SVA;Read text
svanp1tg.TextGrid;42.518;47.3514;"0412 la campagne0412 profonde""";0412;". Le1132 maire0412 de1122 Bea""";SVANP1;SVA;Read text
svanp1tg.TextGrid;47.3514;51.3847;"12 profonde0412. Le1132 maire""";0412; de1122 Beaulieu - Mar0452c Bl;SVANP1;SVA;Read text
svanp1tg.TextGrid;47.3514;51.3847;aire0412 de1122 Beaulieu - Mar;0452;c Blanc - est en re1212vanche0;SVANP1;SVA;Read text
svanp1tg.TextGrid;47.3514;51.3847;2c Blanc - est en re1212vanche;0412; très inquiet. La cote0412 du ;SVANP1;SVA;Read text
svanp1tg.TextGrid;51.3847;55.2347;nche0412 très inquiet. La cote;0412; du Premier Minist0452re ne112;SVANP1;SVA;Read text
svanp1tg.TextGrid;51.3847;55.2347; La cote0412 du Premier Minist;0452;re ne1122 cesse0412 de1122 bai;SVANP1;SVA;Read text
svanp1tg.TextGrid;51.3847;55.2347;mier Minist0452re ne1122 cesse;0412; de1122 baisser de1212puis les;SVANP1;SVA;Read text
svanp1tg.TextGrid;58.0584;61.8751; estations qui ont eu tendance;0411; à se1112 multiplier lor0412s ;SVANP1;SVA;Read text
svanp1tg.TextGrid;58.0584;61.8751;ce0411 à se1112 multiplier lor;0412;s des visite0411s os/officiell;SVANP1;SVA;Read text
svanp1tg.TextGrid;58.0584;61.8751;multiplier lor0412s des visite;0411;s os/officielle1413s? La côte0;SVANP1;SVA;Read text
svanp1tg.TextGrid;58.0584;61.8751; des visite0411s os/officielle;1413;s? La côte0411 escarpée du Mon;SVANP1;SVA;Read text
svanp1tg.TextGrid;61.8751;64.5584;1s os/officielle1413s? La côte;0411; escarpée du Mont Saint-Pierre;SVANP1;SVA;Read text
svanp1tg.TextGrid;61.8751;64.5584; escarpée du Mont Saint-Pierre;0412; qui mène0411 au village0413 c;SVANP1;SVA;Read text
svanp1tg.TextGrid;64.5584;67.4917;Mont Saint-Pierre0412 qui mène;0411; au village0413 connaît des ba;SVANP1;SVA;Read text
svanp1tg.TextGrid;64.5584;67.4917;re0412 qui mène0411 au village;0413; connaît des barrage0412s chaq;SVANP1;SVA;Read text
svanp1tg.TextGrid;64.5584;67.4917;illage0413 connaît des barrage;0412;s chaque0412 fois que1112 les ;SVANP1;SVA;Read text
svanp1tg.TextGrid;64.5584;67.4917;onnaît des barrage0412s chaque;0412; fois que1112 les opposants d ;SVANP1;SVA;Read text
svanp1tg.TextGrid;67.4917;70.9584; opposants de1112 tous les bor;0412;ds manifeste0422nt leur0412 co;SVANP1;SVA;Read text
svanp1tg.TextGrid;67.4917;70.9584;2 tous les bor0412ds manifeste;0422;nt leur0412 colère0413. D'un a;SVANP1;SVA;Read text
svanp1tg.TextGrid;67.4917;70.9584;bor0412ds manifeste0422nt leur;0412; colère0413. D'un autre0422 cô;SVANP1;SVA;Read text
svanp1tg.TextGrid;67.4917;70.9584;anifeste0422nt leur0412 colère;0413;. D'un autre0422 côté, à chaqu;SVANP1;SVA;Read text
svanp1tg.TextGrid;70.9584;74.7056;eur0412 colère0413. D'un autre;0422; côté, à chaque0412 voyage0412;SVANP1;SVA;Read text
svanp1tg.TextGrid;70.9584;74.7056; D'un autre0422 côté, à chaque;0412; voyage0412 du Premier Ministr;SVANP1;SVA;Read text
svanp1tg.TextGrid;70.9584;74.7056;0422 côté, à chaque0412 voyage;0412; du Premier Ministre1424, le11;SVANP1;SVA;Read text
svanp1tg.TextGrid;70.9584;74.7056;voyage0412 du Premier Ministre;1424;, le1132 gouverne1322ment pren;SVANP1;SVA;Read text
svanp1tg.TextGrid;74.7056;78.2591;gouverne1322ment prend contact;0421; avec0412 la préfecture0412 la;SVANP1;SVA;Read text
svanp1tg.TextGrid;74.7056;78.2591;322ment prend contact0421 avec;0412; la préfecture0412 la plus pro;SVANP1;SVA;Read text
svanp1tg.TextGrid;74.7056;78.2591;act0421 avec0412 la préfecture;0412; la plus proche0411 et s'assur;SVANP1;SVA;Read text
svanp1tg.TextGrid;74.7056;78.2591; préfecture0412 la plus proche;0411; et s'assure0412 que1122 tout ;SVANP1;SVA;Read text
svanp1tg.TextGrid;74.7056;78.2591;la plus proche0411 et s'assure;0412; que1122 tout est fait pour041;SVANP1;SVA;Read text
svanp1tg.TextGrid;78.2591;80.3251;412 que1122 tout est fait pour;0412; le1122 protéger. Or0413, un g;SVANP1;SVA;Read text
svanp1tg.TextGrid;80.3251;83.1598;t pour0412 le1122 protéger. Or;0413;, un gros détache0312ment de11;SVANP1;SVA;Read text
svanp1tg.TextGrid;80.3251;83.1598; détache0312ment de1112 police;1413;, comme0411 on en a vu à Jonqu;SVANP1;SVA;Read text
svanp1tg.TextGrid;83.1598;85.5098;2ment de1112 police1413, comme;0411; on en a vu à Jonquière0413, e;SVANP1;SVA;Read text
svanp1tg.TextGrid;83.1598;85.5098;mme0411 on en a vu à Jonquière;0413;, et des vérifications d'ident;SVANP1;SVA;Read text
svanp1tg.TextGrid;85.5098;90.0931;érifications d'identité risque;0422;nt de1142 provoquer une0411 ex;SVANP1;SVA;Read text
svanp1tg.TextGrid;85.5098;90.0931;que0422nt de1142 provoquer une;0411; explosion. Un jeune0412 memb0;SVANP1;SVA;Read text
svanp1tg.TextGrid;90.0931;93.2264;er une0411 explosion. Un jeune;0412; memb0452re de1122 l'oppositio;SVANP1;SVA;Read text
svanp1tg.TextGrid;90.0931;93.2264;1 explosion. Un jeune0412 memb;0452;re de1122 l'opposition aurait ;SVANP1;SVA;Read text
svanp1tg.TextGrid;93.2264;95.6068;coin, on est jaloux de1112 not;0452;re liberté. S'il0412 faut mont;SVANP1;SVA;Read text
svanp1tg.TextGrid;95.6068;101.732;de1112 not0452re liberté. S'il;0412; faut montrer patte0412 blanch;SVANP1;SVA;Read text
svanp1tg.TextGrid;95.6068;101.732;é. S'il0412 faut montrer patte;0412; blanche0412 pour0412 circuler;SVANP1;SVA;Read text
svanp1tg.TextGrid;95.6068;101.732;faut montrer patte0412 blanche;0412; pour0412 circuler, nous ne111;SVANP1;SVA;Read text
svanp1tg.TextGrid;95.6068;101.732;rer patte0412 blanche0412 pour;0412; circuler, nous ne1112 répondo;SVANP1;SVA;Read text
svanp1tg.TextGrid;101.732;104.332;vons le1112 soutien du village;0411;" entier (bruit) De1132 plus14""";SVANP1;SVA;Read text
svanp1tg.TextGrid;106.815;111.086;"11 entier (bruit) De1132 plus""";1413;, quelque1422s artic0452les pa;SVANP1;SVA;Read text
svanp1tg.TextGrid;106.815;111.086;ruit) De1132 plus1413, quelque;1422;s artic0452les parus dans La D;SVANP1;SVA;Read text
svanp1tg.TextGrid;106.815;111.086;2 plus1413, quelque1422s artic;0452;les parus dans La Dépêche0412 ;SVANP1;SVA;Read text
svanp1tg.TextGrid;106.815;111.086;c0452les parus dans La Dépêche;0412; du Cent0452re, L'Express0412,;SVANP1;SVA;Read text
svanp1tg.TextGrid;106.815;111.086;us dans La Dépêche0412 du Cent;0452;re, L'Express0412, Oues0452t L;SVANP1;SVA;Read text
svanp1tg.TextGrid;106.815;111.086;e0412 du Cent0452re, L'Express;0412;, Oues0452t Liberté et Le1112 ;SVANP1;SVA;Read text
svanp1tg.TextGrid;111.086;113.219;ent0452re, L'Express0412, Oues;0452;t Liberté et Le1112 Nouvel0411;SVANP1;SVA;Read text
svanp1tg.TextGrid;111.086;113.219;0452t Liberté et Le1112 Nouvel;0411; Observateur0413 indique1312ra;SVANP1;SVA;Read text
svanp1tg.TextGrid;111.086;113.219; Le1112 Nouvel0411 Observateur;0413; indique1312raient que1112 des;SVANP1;SVA;Read text
svanp1tg.TextGrid;113.219;119.202;12raient que1112 des activiste;1422;s des commune0412s voisine0412;SVANP1;SVA;Read text
svanp1tg.TextGrid;113.219;119.202;des activiste1422s des commune;0412;s voisine0412s prépare0411nt u;SVANP1;SVA;Read text
svanp1tg.TextGrid;113.219;119.202;1422s des commune0412s voisine;0412;s prépare0411nt une journée ch;SVANP1;SVA;Read text
svanp1tg.TextGrid;113.219;119.202;mune0412s voisine0412s prépare;0411;nt une journée chaude0411 au P;SVANP1;SVA;Read text
svanp1tg.TextGrid;113.219;119.202;épare0411nt une journée chaude;0411; au Premier Ministre0423. Quel;SVANP1;SVA;Read text
svanp1tg.TextGrid;113.219;119.202;chaude0411 au Premier Ministre;0423;. Quelque1422s fanatique0411s ;SVANP1;SVA;Read text
svanp1tg.TextGrid;119.202;126.406; Premier Ministre0423. Quelque;1422;s fanatique0411s auraient même;SVANP1;SVA;Read text
svanp1tg.TextGrid;119.202;126.406;re0423. Quelque1422s fanatique;0411;s auraient même0411 entamé un ;SVANP1;SVA;Read text
svanp1tg.TextGrid;119.202;126.406;s fanatique0411s auraient même;0411; entamé un jeûne0412 prolongé ;SVANP1;SVA;Read text
svanp1tg.TextGrid;119.202;126.406;aient même0411 entamé un jeûne;0412; prolongé dans l'église0412 de;SVANP1;SVA;Read text
svanp1tg.TextGrid;119.202;126.406;ûne0412 prolongé dans l'église;0412; de1122 Saint Martinville1413.;SVANP1;SVA;Read text
svanp1tg.TextGrid;119.202;126.406;e0412 de1122 Saint Martinville;1413;. Le1132 sympathique0412 maire;SVANP1;SVA;Read text
svanp1tg.TextGrid;126.406;131.523;nville1413. Le1132 sympathique;0412; maire0412 de1122 Beaulieu ne1;SVANP1;SVA;Read text
svanp1tg.TextGrid;126.406;131.523;. Le1132 sympathique0412 maire;0412; de1122 Beaulieu ne1112 sait p;SVANP1;SVA;Read text
svanp1tg.TextGrid;126.406;131.523;aulieu ne1112 sait plus à quel;0412; saint se1112 vouer. Il0411 a ;SVANP1;SVA;Read text
svanp1tg.TextGrid;131.523;135.29; el0412 saint se1112 vouer. Il;0411; a le1112 sentiment de1112 se1;SVANP1;SVA;Read text
svanp1tg.TextGrid;131.523;135.29;de1112 se1112 trouver dans une;0411; impasse0412 stupide2413. Il04;SVANP1;SVA;Read text
svanp1tg.TextGrid;131.523;135.29;2 trouver dans une0411 impasse;0412; stupide2413. Il0412 s'est, en;SVANP1;SVA;Read text
svanp1tg.TextGrid;135.29;137.923;11 impasse0412 stupide2413. Il;0412; s'est, en désespoir0412 de112;SVANP1;SVA;Read text
svanp1tg.TextGrid;135.29;137.923;13. Il0412 s'est, en désespoir;0412; de1122 cause0413, décidé à éc;SVANP1;SVA;Read text
svanp1tg.TextGrid;135.29;137.923; en désespoir0412 de1122 cause;0413;, décidé à écrire0411 au Premi;SVANP1;SVA;Read text
svanp1tg.TextGrid;137.923;140.481;122 cause0413, décidé à écrire;0411; au Premier Minis0452tre pour0;SVANP1;SVA;Read text
svanp1tg.TextGrid;137.923;140.481; à écrire0411 au Premier Minis;0452;tre pour0412 vérifier si son  ;SVANP1;SVA;Read text
svanp1tg.TextGrid;137.923;140.481;1 au Premier Minis0452tre pour;0412; vérifier si son village0411  ;SVANP1;SVA;Read text
svanp1tg.TextGrid;140.481;144.706; r0412 vérifier si son village;0411; était vraiment une0411 étape0;SVANP1;SVA;Read text
svanp1tg.TextGrid;140.481;144.706;village0411 était vraiment une;0411; étape0412 nécessaire0412 dans;SVANP1;SVA;Read text
svanp1tg.TextGrid;140.481;144.706;1 était vraiment une0411 étape;0412; nécessaire0412 dans la tourné;SVANP1;SVA;Read text
svanp1tg.TextGrid;140.481;144.706;t une0411 étape0412 nécessaire;0412; dans la tournée prévue. Beaul;SVANP1;SVA;Read text
svanp1tg.TextGrid;144.706;148.17;urnée prévue. Beaulieu préfère;0411; être0421 inconnue et tranquil;SVANP1;SVA;Read text
svanp1tg.TextGrid;144.706;148.17;vue. Beaulieu préfère0411 être;0421; inconnue et tranquille0412 pl;SVANP1;SVA;Read text
svanp1tg.TextGrid;144.706;148.17;tre0421 inconnue et tranquille;0412; pluquôt/ plutôt que1112 de111;SVANP1;SVA;Read text
svanp1tg.TextGrid;148.17;151.754;e1112 se1112 trouver au centre;0422; d'une0412 bataille0412 politi;SVANP1;SVA;Read text
svanp1tg.TextGrid;148.17;151.754;12 trouver au centre0422 d'une;0412; bataille0412 politique0412 do;SVANP1;SVA;Read text
svanp1tg.TextGrid;148.17;151.754; centre0422 d'une0412 bataille;0412; politique0412 dont, par0412 l;SVANP1;SVA;Read text
svanp1tg.TextGrid;148.17;151.754;une0412 bataille0412 politique;0412; dont, par0412 la télévision, ;SVANP1;SVA;Read text
svanp1tg.TextGrid;151.754;155.481;le0412 politique0412 dont, par;0412; la télévision, se1232raient t;SVANP1;SVA;Read text
svanp1tg.TextGrid;151.754;155.481;émoins des millions d'électeur;0413;s.                            ;SVANP1;SVA;Read text
svapb1gg.TextGrid;3.98331;7.33329;u de ton travail? PB: Bien sûr;0413;. Si tu veux. Ecoute0413. PB: ;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;3.98331;7.33329;en sûr0413. Si tu veux. Ecoute;0413;. PB: Ben, je0132 travaille041;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;7.33329;14.0679;413. PB: Ben, je0132 travaille;0412; dans une0412 multi-nationale0;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;7.33329;14.0679; je0132 travaille0412 dans une;0412; multi-nationale0412 de1122, d;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;7.33329;14.0679;2 dans une0412 multi-nationale;0412; de1122, de1113, d'environ six;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;7.33329;14.0679;, d'environ six cents personne;0413;s. A Nyon PB: Mais de1113. Nov;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;14.0679;21.2679;1113. Novartis c'est, septante;0412; mille0412 personne0413s, dans;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;14.0679;21.2679;rtis c'est, septante0412 mille;0412; personne0413s, dans le0112 mo;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;14.0679;21.2679;eptante0412 mille0412 personne;0413;s, dans le0112 monde0413. PB: ;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;14.0679;21.2679;rsonne0413s, dans le0112 monde;0413;. PB: Dans la pharmacie. Et la;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;25.9013;31.5872;ie. Et la chimie. PB: Moi même;0412;, je0111 suis responsab0452le ;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;25.9013;31.5872;ême0412, je0111 suis responsab;0452;le de0122 la production chimiq;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;25.9013;31.5872; de0122 la production chimique;0411; à Nyon. PB: Euh, que1132 veux;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;31.5872;34.6346;B: Euh, que1132 veux-tu savoir;0412; d'autre0423? E: Qu'est-ce que;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;31.5872;34.6346;132 veux-tu savoir0412 d'autre;0423;? E: Qu'est-ce que tu fais pen;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;37.3846;41.3738;a journée, ben je0112 m'occupe;0412; d'une0412 vingtaine0412 d'ouv;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;37.3846;41.3738; ben je0112 m'occupe0412 d'une;0412; vingtaine0412 d'ouvriers E: H;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;37.3846;41.3738;occupe0412 d'une0412 vingtaine;0412; d'ouvriers E: Hm. PB: Qui fon;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;42.6071;45.8571;2 la production pharmaceutique;0414; euh. PB: Qui font des pe1212s;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;45.8571;51.5571;: Qui font des pe1212sées pour;0412; la production pharmace/pharma;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;45.8571;51.5571;uction pharmace/pharmaceutique;0411; aussi, euh. PB: Et puis autre;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;51.5571;56.3009;13, le1132 day to the business;0412;, quoi. PB: Un pe0212tit servi;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;56.3009;59.7378;quoi. PB: Un pe0212tit service;0411; à diriger et puis voilà. E: O;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;68.7878;72.7711;ant tes, tes loisirs? PB: Alor;0412;s, là il faut corriger. Faut d;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;68.7878;72.7711;là il faut corriger. Faut dire;0412; ce0122 que1122 j'aimais faire;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;68.7878;72.7711; ce0122 que1122 j'aimais faire;0413;. E: Oui, ok. PB: Parce0352 qu;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;73.7769;76.9369;ok. PB: Parce0352 qu'à l'heure;0411; actuelle0411 on travaille0412;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;73.7769;76.9369;0352 qu'à l'heure0411 actuelle;0411; on travaille0412 telle0312men;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;73.7769;76.9369;0411 actuelle0411 on travaille;0412; telle0312ment qu'on a plus gr;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;73.7769;76.9369;2ment qu'on a plus grand chose;0411; à faire0411. PB: Au temps qui;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;73.7769;76.9369;a plus grand chose0411 à faire;0411;. PB: Au temps qui me reste142;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;76.9369;81.2953;411. PB: Au temps qui me reste;1421;, un spor0412t, parce0352 qu'i;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;76.9369;81.2953;emps qui me reste1421, un spor;0412;t, parce0352 qu'il faut faire0;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;76.9369;81.2953;2t, parce0352 qu'il faut faire;0411; un spor0412t. Donc0412, c'est;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;76.9369;81.2953;2 qu'il faut faire0411 un spor;0412;t. Donc0412, c'est le0112 tenn;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;76.9369;81.2953;t faire0411 un spor0412t. Donc;0412;, c'est le0112 tennis0413. PB:;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;76.9369;81.2953; Donc0412, c'est le0112 tennis;0413;. PB: Mais autrement avant, eu;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;81.2953;86.2786;ant, euh, c'est le0112 théâtre;0423;. E: Hm, raconte. <PB: Et puis;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;88.6309;93.1747; joué à peu près vingt ans sur;0412; scène0413 E: Ah oui? PB: Main;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;88.6309;93.1747;u près vingt ans sur0412 scène;0413; E: Ah oui? PB: Mainte0312nant;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;99.5825;103.266;. PB: Mais je0112 fais toujour;0412;s partie de0112 la société euh;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;103.266;107.249;12 la société euh, PB: J'adore;0412; ce0122 qu'on peut appe0312ler;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;103.266;107.249; chez nous les sociétés locale;0413;s. PB: Ça veut dire0412 que112;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;107.249;112.049; locale0413s. PB: Ça veut dire;0412; que1122 je0112 fais partie du;SVAPB1;SVA;Formal interview
svapb1gg.TextGrid;107.249;112.049;22 je0112 fais partie du théât;0452;re, je0122 fais partie du foot;SVAPB1;SVA;Formal interview
